id, age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country,target
22290,41, Self-emp-not-inc,95708, Masters,14, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States,1
16128,43, Private,207685, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
12686,61, Self-emp-not-inc,176965, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
1157,46, Private,106092, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
10083,34, Private,187215, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,36, United-States,0
6231,31, Private,204052, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
8527,29, Private,207064, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
4126,65, Local-gov,221026, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States,0
4658,53, Private,113995, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
5993,28, Private,183639, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States,0
19999,54, Private,343242, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States,0
20900,22, Private,138542, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States,0
22516,50, Private,164198, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,15024,0,45, United-States,0
15972,63, Self-emp-not-inc,179981, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0
5524,39, Private,174368, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
14559,48, Self-emp-not-inc,181758, Doctorate,16, Never-married, Prof-specialty, Unmarried, White, Female,0,0,60, United-States,0
19797,53, Private,189511, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
14984,47, Local-gov,162595, Some-college,10, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0,0,45, United-States,0
12042,25, Private,248313, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
17467,36, Private,143774, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,12, United-States,0
5939,52, Private,124993, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,55, United-States,1
22135,29, Private,114158, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
11318,60, Private,101198, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States,0
17027,36, Private,207853, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
11317,65, ?,79272, Some-college,10, Widowed, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,6, United-States,0
20541,55, Private,148590, 10th,6, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States,0
2038,50, Private,176924, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States,0
10655,34, Local-gov,183801, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,14, United-States,0
10960,20, ?,293091, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,12, United-States,1
14667,21, Private,351084, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,1
507,19, Private,249609, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,8, United-States,0
4557,33, Private,235109, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,1
16758,43, Federal-gov,214541, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
8608,22, ?,246386, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,0
9932,20, Federal-gov,55233, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,1
8510,24, Self-emp-inc,189148, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
6403,20, Private,49179, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,0
8382,85, Private,115364, HS-grad,9, Widowed, Sales, Unmarried, White, Male,0,0,35, United-States,0
1996,44, Private,54611, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,1
7644,65, Self-emp-not-inc,111483, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2174,10, United-States,0
8354,26, Private,120238, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,3325,0,40, United-States,0
3034,40, ?,78255, HS-grad,9, Divorced, ?, Not-in-family, White, Male,0,0,25, United-States,1
20816,39, Private,101020, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
18125,32, Private,328060, 9th,5, Separated, Other-service, Unmarried, Other, Female,0,0,40, Mexico,1
4855,25, Private,74883, Bachelors,13, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,1092,40, Philippines,0
12193,33, Self-emp-not-inc,33404, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,65, United-States,0
15363,46, Private,160647, Bachelors,13, Widowed, Tech-support, Unmarried, White, Female,0,0,38, United-States,0
21649,69, ?,168794, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male,0,0,48, United-States,1
10374,27, Self-emp-not-inc,115705, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,0
14305,22, Private,156822, 10th,6, Never-married, Sales, Not-in-family, White, Female,0,1762,25, United-States,0
1563,75, ?,111177, Bachelors,13, Widowed, ?, Not-in-family, White, Female,25124,0,16, United-States,0
5837,41, Private,93793, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States,0
7479,35, Private,268620, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States,0
10862,43, Private,174196, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,1
14951,51, Private,74660, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
5976,62, Private,368476, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24, Mexico,0
6930,24, Private,104146, Bachelors,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,0
15278,31, Private,207685, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,34, United-States,0
21880,65, Private,23580, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
14543,47, Federal-gov,31339, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
2428,20, ?,287681, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,36, United-States,1
11482,30, State-gov,46144, HS-grad,9, Married-AF-spouse, Adm-clerical, Own-child, White, Female,0,0,38, United-States,0
15930,32, Private,119124, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
14191,69, Private,41419, 7th-8th,4, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States,0
18273,80, Private,86111, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States,0
15484,39, Private,247733, HS-grad,9, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,16, United-States,0
12857,57, Federal-gov,21626, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
5878,37, Private,323155, 1st-4th,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,85, Mexico,1
11331,52, Private,99682, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,52, Canada,1
53,47, Private,51835, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,60, Honduras,0
7349,25, State-gov,194954, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15, United-States,1
11450,31, Private,164309, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0
13974,45, Private,140664, Assoc-acdm,12, Divorced, Transport-moving, Not-in-family, White, Male,0,0,55, United-States,0
6054,22, Private,203240, 10th,6, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
21958,27, State-gov,346406, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, United-States,1
16782,33, Self-emp-not-inc,73585, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
4311,21, Private,221480, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,25, Ecuador,0
10934,41, Local-gov,384236, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
6844,45, Private,189564, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,42, United-States,0
3145,40, Private,174373, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
6896,21, Private,35424, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States,0
21161,36, Private,162424, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,1
6601,33, Private,198660, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
19081,47, Private,181307, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States,0
13722,31, Private,122609, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
8046,47, Self-emp-not-inc,117865, HS-grad,9, Married-AF-spouse, Craft-repair, Husband, White, Male,0,0,90, United-States,0
4323,35, Private,202027, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,27828,0,50, United-States,0
3353,31, Private,196788, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
19070,55, Federal-gov,31728, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
12657,20, Private,299399, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,1
6564,49, Private,144844, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, United-States,0
12795,24, ?,119156, Bachelors,13, Never-married, ?, Own-child, White, Male,0,0,40, United-States,1
12309,26, Private,175789, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,0
4302,25, Private,204338, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,30, ?,0
10266,24, Private,283613, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,43, United-States,1
761,36, Private,101460, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,18, United-States,0
12064,49, Private,80914, 5th-6th,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States,1
20515,25, State-gov,108542, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
1060,45, Private,185385, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, United-States,1
1183,36, Private,416745, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
7317,23, Private,287988, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States,0
11340,19, Private,459248, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States,0
3900,20, Private,221095, HS-grad,9, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, United-States,0
14100,74, Self-emp-not-inc,43599, HS-grad,9, Widowed, Other-service, Not-in-family, White, Male,0,0,20, United-States,0
3764,24, Private,23438, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States,0
195,41, Federal-gov,130760, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,24, United-States,0
11948,43, State-gov,117471, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
18570,73, Private,77884, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,0
19149,27, Private,208725, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
6572,26, Private,165510, Bachelors,13, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
2732,62, Private,160143, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States,0
12171,19, Private,258633, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
10401,19, Private,560804, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
1052,53, Self-emp-not-inc,263925, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada,0
19329,48, Private,34845, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
14467,24, Private,218678, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
2272,23, Private,27776, Assoc-voc,11, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
12087,66, Private,167711, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,0
857,34, Local-gov,166545, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
5385,19, ?,308064, HS-grad,9, Never-married, ?, Not-in-family, Black, Female,0,0,40, United-States,0
14631,25, Private,160300, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States,1
7952,58, Private,366324, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,0
3862,51, Local-gov,175750, HS-grad,9, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, United-States,1
11303,43, Private,184099, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
7352,37, Private,538443, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,14344,0,40, United-States,0
11061,58, Local-gov,368797, Masters,14, Widowed, Prof-specialty, Unmarried, White, Male,0,0,35, United-States,0
9859,35, Private,474136, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1408,40, United-States,1
14241,47, Federal-gov,220269, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
17817,58, Private,33350, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States,0
10024,49, Private,105449, Bachelors,13, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,25, United-States,0
18826,33, Private,123291, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,84, United-States,0
19580,30, Local-gov,303485, Some-college,10, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, United-States,0
15045,36, Federal-gov,930948, Some-college,10, Separated, Adm-clerical, Unmarried, Black, Female,6497,0,56, United-States,0
13170,53, Private,108083, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
10183,39, Private,112158, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,26, ?,0
10818,35, Private,158046, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,5013,0,70, United-States,0
11000,34, Private,195576, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
6115,57, Self-emp-inc,140319, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,0
12778,48, Private,247685, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,3325,0,40, United-States,0
